1999.12.30  8810 +37 -19  14  350 Fko 16  17 Beta
1999.12.30  8811 -30 +63  96   10 Bxo  2   2 Beta
1999.12.30  8812 -28 +21  54   10 Bxo  5   3 Beta
1999.12.30  8813 -15 -64 329   40 Dro  6   5 Beta
1999.12.30  8814 +11 -73 320  100 Hsx  4   2 Alpha
1999.12.31  8806 +22 +96 116   60 Cao  5   2 Beta
1999.12.31  8809 +24 +08  28    0 Bxo  6   3 Beta
1999.12.31  8810 +37 -06  14  320 Fao 16  16 Beta
1999.12.31  8812 -28 +35  55    0 Axx  0   1 Alpha
1999.12.31  8813 -17 -50 330   40 Dro  8   4 Beta
1999.12.31  8814 +10 -60 320  110 Hax  3   2 Alpha
2000.01.01  8809 +24 +20  27    0 Bxo  6   2 Beta
2000.01.01  8810 +38 +05  12  330 Fao 16  16 Beta
2000.01.01  8812 -27 +47  54    0 Axx  0   1 Alpha
2000.01.01  8813 -17 -38 329   40 Dro  8   8 Beta
2000.01.01  8814 +10 -47 320  130 Hax  3   2 Alpha
2000.01.01  8815 +10 -61 306   30 Cro  5   2 Beta
2000.01.02  8810 +38 +18  12  270 Fao 16  11 Beta
2000.01.02  8813 -17 -21 333   50 Dso  7   6 Beta
2000.01.02  8814 +10 -34 320  180 Hhx  3   3 Alpha
2000.01.02  8815 +10 -48 306   40 Cro  8   9 Beta
2000.01.03  8810 +37 +29  11  180 Eao 15   7 Beta
2000.01.03  8813 -16 -08 334   60 Dao  8   7 Beta
2000.01.03  8814 +10 -21 321  150 Hax  3   3 Alpha
2000.01.03  8815 +08 -35 307   70 Cao  8  12 Beta
2000.01.04  8810 +38 +42  11  160 Eso 15   4 Beta
2000.01.04  8813 -16 +07 336  130 Dao  8  14 Beta
2000.01.04  8814 +11 -08 321  140 Cao  4   4 Beta
2000.01.04  8815 +10 -22 307   50 Cao  8  15 Beta
2000.01.05  8810 +38 +51   7  170 Fso 16   3 Beta
2000.01.05  8813 -16 +20 335  140 Dso  8  12 Beta
2000.01.05  8814 +12 +06 321  100 Hax  3   2 Alpha
2000.01.05  8815 +10 -11 304   20 Bxo  5  14 Beta
2000.01.05  8816 +23 +15 330   20 Cro  3   6 Beta
2000.01.05  8817 +24 -10 305   10 Cro  4   5 Beta
2000.01.06  8810 +38 +65   7  140 Eso 15   3 Beta
2000.01.06  8813 -15 +32 334  120 Dso  7   6 Beta
2000.01.06  8814 +11 +19 321   90 Cso  5   5 Beta
2000.01.06  8815 +11 +02 304   10 Hrx  2   3 Alpha
2000.01.06  8816 +23 +29 331   10 Bxo  4   4 Beta
2000.01.06  8817 +25 +03 305   30 Cso  6   7 Beta
2000.01.06  8818 -10 +33 335   10 Bxo  3   2 Beta
2000.01.07  8810 +38 +78   7  120 Fso 16   3 Beta
2000.01.07  8813 -16 +47 336  130 Dso  7   7 Beta
2000.01.07  8814 +12 +33 322   80 Cso  5   4 Beta
2000.01.07  8815 +10 +17 306   20 Bxo  7  10 Beta
2000.01.07  8816 +20 +43 332   50 Dso  6   7 Beta
2000.01.07  8817 +24 +17 306   20 Bxo  5   7 Beta
2000.01.07  8818 -11 +46 335   10 Bxo  3   2 Beta
2000.01.07  8819 +10 +25 314    0 Bxo  3   3 Beta
2000.01.07  8820 -16 -71 218   50 Hax  2   1 Alpha
2000.01.07  8821 +25 -80 209   50 Hsx  2   1 Alpha
2000.01.08  8810 +38 +83 359   40 Hax  2   2 Alpha
2000.01.08  8813 -16 +62 338  100 Cso  5   7 Beta
2000.01.08  8814 +11 +47 323   60 Hsx  3   3 Alpha
2000.01.08  8815 +12 +33 309    0 Bxo  4   3 Beta
2000.01.08  8816 +20 +57 333  100 Dao  7   6 Beta
2000.01.08  8817 +24 +32 308    0 Bxo  3   3 Beta
2000.01.08  8819 +09 +40 316   50 Cao  5  11 Beta
2000.01.08  8820 -15 -59 217   60 Cao  7   6 Beta
2000.01.08  8821 +26 -62 214   80 Hsx  2   1 Alpha
2000.01.08  8822 +16 -03 273   10 Bxo  3   4 Beta
2000.01.09  8813 -15 +75 338  120 Hax  2   1 Alpha
2000.01.09  8814 +11 +60 323   40 Cso  4   6 Beta
2000.01.09  8816 +20 +70 333  110 Dao  8   3 Beta
2000.01.09  8819 +10 +52 315   10 Bxo  6  10 Beta
2000.01.09  8820 -15 -46 217   60 Hsx  1   1 Alpha
2000.01.09  8821 +26 -51 212  100 Hsx  2   1 Alpha
2000.01.09  8822 +16 +10 273   20 Cso  4   3 Beta
2000.01.09  8823 -31 -63 200    0 Axx  1   1 Alpha
2000.01.10  8813 -15 +87 336   50 Hsx  3   1 Alpha
2000.01.10  8814 +11 +72 321    0 Axx  0   1 Alpha
2000.01.10  8816 +20 +83 332   60 Dao  8   3 Beta
2000.01.10  8819 +10 +65 314   30 Cro  8   6 Beta
2000.01.10  8820 -16 -33 216   50 Cso  5   3 Beta
2000.01.10  8821 +26 -40 209  120 Cao  5   4 Beta
2000.01.10  8822 +16 +24 273   30 Cro  6   2 Beta
2000.01.10  8823 -32 -51 198   30 Hrx  1   2 Alpha
2000.01.10  8824 -13 -75 174  120 Eao 11   7 Beta
2000.01.11  8820 -15 -19 217   30 Hsx  2   3 Alpha
2000.01.11  8821 +27 -30 206  150 Dao 10   6 Beta
2000.01.11  8822 +16 +41 277    0 Axx  0   1 Alpha
2000.01.11  8823 -33 -39 197   50 Cso  8   6 Beta
2000.01.11  8824 -13 -62 174  230 Eao 13   9 Beta
2000.01.11  8825 +11 -58 178   10 Bxo  4   3 Beta
2000.01.12  8820 -13 -05 218   20 Dso  3   4 Beta
2000.01.12  8821 +28 -15 208  190 Eso 11   9 Beta
2000.01.12  8823 -33 -26 197   50 Dso  9   8 Beta
2000.01.12  8824 -13 -47 176  250 Eai 15  21 Beta-Gamma
2000.01.12  8825 +11 -45 178    0 Bxo  3   2 Beta
2000.01.12  8826 +18 +21 244   30 Dso  4   6 Beta
2000.01.12  8827 -11 +20 243   20 Cso  4   5 Beta
2000.01.12  8828 -19 -58 165    0 Axx  1   1 Alpha
2000.01.12  8829 +16 -78 145  110 Cao  4   2 Beta
2000.01.13  8820 -14 +08 218   10 Bxo  3   3 Beta
2000.01.13  8821 +28 -05 205  180 Cso 11   8 Beta
2000.01.13  8823 -32 -14 196   30 Cao  9   8 Beta
2000.01.13  8824 -13 -32 178  350     15  31 Beta-Gamma-Delta
2000.01.13  8825 +11 -32 178    0 Bxo  3   2 Beta
2000.01.13  8826 +18 +35 245   80 Dao  6   8 Beta
2000.01.13  8827 -12 +33 243   70 Dao  6  18 Beta
2000.01.13  8828 -20 -44 166   10 Bxo  4   5 Beta
2000.01.13  8829 +16 -66 144  170 Dao 10   7 Beta
2000.01.13  8830 -09 -11 199   10 Cro  3   3 Beta
2000.01.13  8831 -15 -78 132   20 Hsx  2   1 Alpha
2000.01.14  8820 -15 +20 217   10 Bxo  3   2 Beta
2000.01.14  8821 +28 +10 207  120 Hsx  2   1 Beta
2000.01.14  8823 -32 +01 198    0 Axx  0   1 Alpha
2000.01.14  8824 -12 -20 177  430     16  41 Beta-Gamma-Delta
2000.01.14  8826 +18 +48 245   60 Cao  7   6 Beta
2000.01.14  8827 -12 +46 243  110 Cso  7  15 Beta
2000.01.14  8828 -21 -31 166   30 Cso  6   8 Beta
2000.01.14  8829 +15 -52 145  170 Eso 11   9 Beta
2000.01.14  8830 -10 +02 199   20 Cso  3   3 Beta
2000.01.14  8831 -17 -66 131   70 Cso  9   5 Beta
2000.01.14  8832 -16 +03 200   20 Bxo  4   6 Beta
2000.01.14  8833 +19 -78 119   80 Hsx  2   1 Alpha
2000.01.15  8821 +28 +24 208  110 Cso  8   4 Beta
2000.01.15  8823 -32 +14 198    0 Axx  0   1 Alpha
2000.01.15  8824 -13 -08 176  410     10  48 Beta-Gamma-Delta
2000.01.15  8825 +10 -06 178    0 Bxo  3   3 Beta
2000.01.15  8826 +18 +59 243   40 Hsx  1   2 Alpha
2000.01.15  8827 -12 +58 242  160 Cao  6  11 Beta
2000.01.15  8828 -21 -18 166   20 Bxo  7  10 Beta
2000.01.15  8829 +17 -40 144  140 Cso 12  14 Beta
2000.01.15  8830 -10 +16 200    0 Axx  0   1 Alpha
2000.01.15  8831 -17 -53 131   80 Cso  8   6 Beta
2000.01.15  8832 -17 +16 200   20 Cso  6   7 Beta
2000.01.15  8833 +18 -66 118  130 Hsx  2   1 Alpha
2000.01.16  8821 +28 +35 205  110 Cao  9   5 Beta
2000.01.16  8824 -14 +03 173  380 Eac 12  70 Beta-Gamma
2000.01.16  8826 +18 +71 241   40 Cso  6   4 Beta
2000.01.16  8827 -12 +70 240  150 Cao  6   8 Beta
2000.01.16  8828 -22 -06 164  120 Dao  7  16 Beta
2000.01.16  8829 +15 -24 146  120 Eso 13  18 Beta
2000.01.16  8831 -18 -40 130  100 Dao  9  18 Beta
2000.01.16  8832 -16 +28 198   50 Cso  9   9 Beta
2000.01.16  8833 +18 -54 116  140 Hax  2   1 Alpha
2000.01.16  8834 -16 +60 230   30 Cro  5   5 Beta
2000.01.16  8835 +08 -57 113    0 Bxo  5   4 Beta
2000.01.17  8821 +27 +48 205   80 Cso 12   4 Beta
2000.01.17  8824 -13 +17 174  380 Eac 12  53 Beta-Gamma
2000.01.17  8825 +11 +16 173    0 Axx  0   2 Alpha
2000.01.17  8826 +18 +84 241    0 Axx  1   2 Alpha
2000.01.17  8827 -11 +84 241   80 Cao  6   6 Beta
2000.01.17  8828 -22 +09 166  100 Dao  8  18 Beta
2000.01.17  8829 +16 -10 147  110 Eso 11  12 Beta
2000.01.17  8831 -17 -27 130  160 Dao  8  23 Beta
2000.01.17  8832 -16 +39 196   10 Bxo  4   5 Beta
2000.01.17  8833 +19 -39 118  180 Hsx  2   1 Alpha
2000.01.17  8834 -16 +73 230   30 Cro  5   2 Beta
2000.01.17  8835 +09 -42 115   10 Bxo  3   2 Beta
2000.01.17  8836 -12 -49 108   10 Bxo  6   2 Beta
2000.01.18  8821 +27 +60 204   70 Cso 12   2 Beta
2000.01.18  8824 -13 +30 174  270 Dac 10  37 Beta
2000.01.18  8825 +11 +30 174   30 Cro  3   6 Beta
2000.01.18  8828 -23 +21 165   70 Dao  7  10 Beta
2000.01.18  8829 +15 +04 148  120 Dso  6   8 Beta
2000.01.18  8830 -14 +49 193   10 Bxo  3   3 Beta
2000.01.18  8831 -18 -14 130  270 Eao 11  23 Beta
2000.01.18  8832 -18 +54 198   30 Cro  4   5 Beta
2000.01.18  8833 +17 -26 118  120 Cso  3   5 Beta
2000.01.18  8834 -15 +87 231   30 Cro  3   2 Beta
2000.01.18  8835 +09 -30 114    0 Bxo  3   2 Beta
2000.01.18  8836 -12 -37 107   10 Bxo  4   4 Beta
2000.01.19  8821 +27 +75 206   80 Hsx  2   1 Alpha
2000.01.19  8824 -12 +43 174  150 Dai 10  20 Beta
2000.01.19  8828 -23 +34 165   40 Dso  6   6 Beta
2000.01.19  8829 +15 +19 150  100 Cso  4   5 Beta
2000.01.19  8830 -15 +64 195    0 Axx  0   1 Alpha
2000.01.19  8831 -18 -01 130  220 Eai 11  17 Beta
2000.01.19  8832 -14 +63 194   10 Axx  0   1 Alpha
2000.01.19  8833 +17 -14 117  150 Cso  6   7 Beta
2000.01.19  8836 -12 -24 107   10 Bxo  3   5 Beta
2000.01.19  8837 -08 +27 158   30 Dso  7   9 Beta
2000.01.19  8838 +12 -66  65   50 Cao  8   3 Beta
2000.01.20  8821 +26 +88 206   70 Hax  2   1 Alpha
2000.01.20  8824 -13 +57 175   70 Cso 11  12 Beta
2000.01.20  8828 -23 +47 165   10 Bxo  6   5 Beta
2000.01.20  8829 +16 +32 150   60 Cso  5   4 Beta
2000.01.20  8830 -15 +73 191   10 Bxo  6   3 Beta
2000.01.20  8831 -18 +12 130  200 Eao 11  23 Beta
2000.01.20  8832 -15 +81 199    0 Axx  0   1 Alpha
2000.01.20  8833 +17 -02 116  160 Cso  5   8 Beta
2000.01.20  8835 +08 -02 116   10 Axx  1   1 Alpha
2000.01.20  8836 -13 -12 106    0 Axx  1   2 Alpha
2000.01.20  8837 -09 +42 160  100 Dso  7  10 Beta
2000.01.20  8838 +12 -53  65   80 Cao  6   6 Beta
2000.01.21  8824 -13 +72 176   20 Cro 13   5 Beta
2000.01.21  8829 +17 +45 149   70 Hsx  2   1 Alpha
2000.01.21  8831 -18 +25 129  210 Eao 12  18 Beta
2000.01.21  8833 +17 +11 115  170 Cso  5   9 Beta
2000.01.21  8837 -08 +55 159  220 Dso  9   9 Beta
2000.01.21  8838 +12 -40  64   70 Cao  6   5 Beta
2000.01.21  8839 +11 -06  98   10 Bxo  3   2 Beta
2000.01.22  8829 +16 +59 150   60 Hsx  2   2 Alpha
2000.01.22  8831 -18 +38 129  180 Eao 13  11 Beta
2000.01.22  8833 +18 +24 115  180 Cso  7   6 Beta
2000.01.22  8836 -13 +15 106    0 Axx  1   2 Alpha
2000.01.22  8837 -07 +69 160  580 Eko 12   6 Beta
2000.01.22  8838 +13 -27  64   50 Dao  6   9 Beta
2000.01.22  8839 +12 +07  98   60 Dao  6  11 Beta
2000.01.22  8840 -24 -22  69    0 Bxo  4   4 Beta
2000.01.22  8841 -28 -70  21   30 Cao  8   3 Beta
2000.01.23  8829 +16 +72 150   60 Hsx  2   1 Alpha
2000.01.23  8831 -17 +53 131  110 Dso  6   4 Beta
2000.01.23  8833 +18 +38 116  130 Hsx  2   1 Alpha
2000.01.23  8835 +11 +38 116    0 Axx  0   1 Alpha
2000.01.23  8837 -07 +82 160  370 Eko 13   4 Beta
2000.01.23  8838 +12 -14  64   30 Cao  5   6 Beta
2000.01.23  8839 +12 +20  98   60 Dro  7  11 Beta
2000.01.23  8840 -24 -09  69   10 Bxo  4   3 Beta
2000.01.23  8841 -30 -57  21   60 Cao  8   5 Beta
2000.01.24  8829 +17 +86 151   50 Hsx  2   1 Alpha
2000.01.24  8831 -17 +67 132   90 Cso  7   4 Beta
2000.01.24  8833 +18 +51 116  110 Hsx  2   1 Alpha
2000.01.24  8837 -08 +91 156  190 Hrx  3   1 Alpha
2000.01.24  8838 +12 +00  65   20 Cso  4   4 Beta
2000.01.24  8839 +11 +34  99   60 Dso  7  11 Beta
2000.01.24  8840 -24 +06  71   20 Dso  4   3 Beta
2000.01.24  8841 -29 -43  22   80 Cso  9   4 Beta
2000.01.24  8842 -17 +10  75   10 Bxo  4   3 Beta
2000.01.24  8843 +14 -14  51   10 Bxo  3   3 Beta
2000.01.25  8831 -17 +81 133   60 Hsx  2   1 Alpha
2000.01.25  8833 +19 +64 116  100 Hsx  2   1 Alpha
2000.01.25  8838 +12 +15  67   20 Cso  4   6 Beta
2000.01.25  8839 +12 +47  99   50 Cso  7  10 Beta
2000.01.25  8840 -24 +21  73   10 Axx  2   3 Alpha
2000.01.25  8841 -29 -30  22  120 Dso 10   7 Beta
2000.01.25  8842 -16 +23  75   50 Dso  6   8 Beta
2000.01.25  8843 +15 -02  50   10 Bxo  3   4 Beta
2000.01.25  8844 +07 +20  72   20 Dro  4   3 Beta
2000.01.26  8831 -16 +93 131   60 Hsx  1   1 Alpha
2000.01.26  8833 +19 +76 114  110 Hsx  2   1 Alpha
2000.01.26  8839 +11 +64 104    0 Axx  0   1 Alpha
2000.01.26  8840 -24 +34  72   10 Bxo  5   3 Beta
2000.01.26  8841 -29 -18  20  150 Dso 10  10 Beta
2000.01.26  8842 -17 +37  75   40 Dso  8  12 Beta
2000.01.26  8843 +14 +11  49   10 Bxo  4   5 Beta
2000.01.26  8844 +05 +32  70   90 Dao  6  14 Beta
2000.01.26  8845 -14 -24  14   20 Cso  4   4 Beta
2000.01.27  8833 +20 +88 113  120 Hsx  3   1 Alpha
2000.01.27  8839 +14 +78 103    0 Axx  0   1 Alpha
2000.01.27  8840 -25 +50  75    0 Axx  0   1 Alpha
2000.01.27  8841 -30 -05  20  150 Cso  9   5 Beta
2000.01.27  8842 -17 +52  77   20 Bxo  6   6 Beta
2000.01.27  8843 +14 +27  52    0 Axx  0   1 Alpha
2000.01.27  8844 +04 +47  72  210 Dai  9  16 Beta
2000.01.27  8845 -15 -09  16   40 Cao  6   6 Beta
2000.01.27  8846 +37 -51 334    0 Axx  2   2 Alpha
2000.01.27  8847 -26 +28  53    0 Axx  0   1 Alpha
2000.01.27  8848 -07 -78 307   10 Axx  0   1 Alpha
2000.01.28  8840 -24 +63  75    0 Axx  0   1 Alpha
2000.01.28  8841 -30 +09  21  140 Cso  9   9 Beta
2000.01.28  8842 -16 +66  78    0 Bxo  3   2 Beta
2000.01.28  8844 +05 +60  72  200 Dai 10  14 Beta
2000.01.28  8845 -16 +06  18   40 Cao  7   9 Beta
2000.01.28  8846 +38 -39 333   10 Bxo 10   2 Beta
2000.01.28  8848 -08 -66 306   30 Cao  6   3 Beta
2000.01.29  8841 -30 +22  21  180 Cao 10   8 Beta
2000.01.29  8844 +05 +73  72  280 Eai 13  13 Beta
2000.01.29  8845 -16 +20  19   30 Cso  4   4 Beta
2000.01.29  8846 +37 -25 334    0 Bxo  3   3 Beta
2000.01.29  8848 -09 -54 305   80 Cao  8   5 Beta
2000.01.29  8849 -16 -19 340   10 Bxo  3   3 Beta
2000.01.30  8841 -30 +33  19  130 Cao  7   3 Beta
2000.01.30  8844 +05 +83  69  200 Dso  7   3 Beta
2000.01.30  8845 -17 +33  19   20 Bxo  8   5 Beta
2000.01.30  8847 -26 +71  57   30 Bxo  4   2 Beta
2000.01.30  8848 -09 -41 305  100 Cso  8   6 Beta
2000.01.30  8849 -17 -07 339   10 Cro  4   2 Beta
2000.01.31  8841 -30 +47  20   90 Dao  5   4 Beta
2000.01.31  8845 -16 +48  21   20 Hsx  1   1 Alpha
2000.01.31  8847 -25 +84  57   30 Bxo  3   2 Beta
2000.01.31  8848 -09 -27 306   70 Cso  8   5 Beta
2000.01.31  8849 -17 +06 339   20 Bxo  5   3 Beta
2000.01.31  8850 -18 -25 308   10 Bxo  2   2 Beta
2000.01.31  8851 +27 -42 291   20 Bxo  5   3 Beta
2000.02.01  8841 -31 +61  20   80 Dao  6   4 Beta
2000.02.01  8845 -16 +61  20   10 Hrx  1   1 Alpha
2000.02.01  8848 -09 -13 306   70 Cso  5   4 Beta
2000.02.01  8850 -17 -11 308   10 Bxo  3   2 Beta
2000.02.01  8851 +27 -29 290   70 Dao  7   6 Beta
2000.02.01  8852 +10 -14 305   20 Cro  5   5 Beta
2000.02.02  8841 -32 +74  20   80 Dso  7   5 Beta
2000.02.02  8845 -16 +74  20   10 Hrx  1   1 Alpha
2000.02.02  8848 -09 +01 307   80 Cso  6   5 Beta
2000.02.02  8851 +27 -16 290  130 Dao  9  14 Beta
2000.02.02  8852 +10 +00 306   30 Cro  7  10 Beta
2000.02.02  8853 -10 -64 242    0 Axx  0   1 Alpha
2000.02.02  8854 -33 -81 225   20 Hsx  2   1 Alpha
2000.02.03  8841 -32 +85  19   50 Cso  8   3 Beta
2000.02.03  8845 -15 +86  20   30 Hrx  1   1 Alpha
2000.02.03  8848 -08 +16 310   70 Cso  3   3 Beta
2000.02.03  8851 +26 -03 291  110 Dso 10  18 Beta
2000.02.03  8852 +10 +12 306   10 Bxo  5   5 Beta
2000.02.03  8853 -10 -52 242   10 Axx  2   2 Alpha
2000.02.03  8854 -35 -70 224   80 Hax  3   1 Alpha
2000.02.03  8855 +15 -57 237   20 Bxo  8   3 Beta
2000.02.03  8856 -13 -81 213   40 Hsx  2   1 Alpha
2000.02.04  8841 -32 +96  16   50 Hsx  2   1 Alpha
2000.02.04  8848 -08 +29 309   90 Cso  4   6 Beta
2000.02.04  8851 +26 +10 290  120 Dso 10  19 Beta
2000.02.04  8853 -11 -41 239   20 Bxo  2   3 Beta
2000.02.04  8854 -34 -59 221  100 Cao 12   5 Beta
2000.02.04  8855 +17 -41 239    0 Bxo  5   2 Beta
2000.02.04  8856 -13 -69 211  180 Eso 13   3 Beta
2000.02.04  8857 -19 -04 276   10 Bxo  4   4 Beta
2000.02.04  8858 +24 -72 208   30 Hrx  2   1 Alpha
2000.02.04  8859 +22 +51 331   40 Cro  5   5 Beta
2000.02.05  8848 -08 +43 310   50 Hsx  2   1 Alpha
2000.02.05  8851 +25 +22 289  150 Dso 10  19 Beta
2000.02.05  8853 -12 -29 238   10 Axx  2   3 Alpha
2000.02.05  8854 -35 -46 221  100 Dao  4   3 Beta
2000.02.05  8856 -13 -59 208  120 Eso 13   3 Beta
2000.02.05  8857 -18 +10 277   40 Dao  6   5 Beta
2000.02.05  8858 +26 -64 203   90 Dso 10   5 Beta
2000.02.05  8859 +22 +66 333   60 Dao  7   2 Beta
2000.02.05  8860 +26 -06 261   10 Bxo  3   5 Beta
2000.02.06  8848 -08 +56 309   80 Hsx  2   2 Alpha
2000.02.06  8851 +25 +35 288  130 Eso 11  20 Beta
2000.02.06  8853 -13 -14 239   10 Bxo  3   2 Beta
2000.02.06  8854 -34 -35 218   80 Dao  7   5 Beta
2000.02.06  8856 -13 -46 207  190 Eso 11   3 Beta
2000.02.06  8857 -18 +23 276   10 Bxo  4   3 Beta
2000.02.06  8858 +26 -53 200  170 Eai 13  11 Beta
2000.02.06  8859 +23 +77 330   60 Dao  8   2 Beta
2000.02.06  8860 +26 +07 260   10 Bxo  3   3 Beta
2000.02.06  8861 +08 +15 268   10 Axx  1   2 Alpha
2000.02.07  8848 -08 +70 310   90 Cso  4   4 Beta
2000.02.07  8851 +24 +48 288   80 Dso 10  12 Beta
2000.02.07  8853 -13 +01 241   10 Bxo  3   5 Beta
2000.02.07  8854 -34 -23 217   40 Cso  8   6 Beta
2000.02.07  8856 -13 -32 208  120 Eao 11   4 Beta
2000.02.07  8857 -17 +36 276   10 Cro  6   7 Beta
2000.02.07  8858 +27 -40 200  120 Eao 12  21 Beta
2000.02.07  8860 +30 +20 260    0 Axx  0   1 Alpha
2000.02.07  8861 +07 +27 267   20 Dro  5  12 Beta
2000.02.07  8862 -04 -75 165   90 Hsx  3   1 Alpha
2000.02.08  8848 -10 +83 310   10 Bxo  0   2 Beta
2000.02.08  8851 +23 +61 288   70 Dao  8   9 Beta
2000.02.08  8853 -15 +15 242   20 Dso  2   2 Beta
2000.02.08  8854 -34 -09 218   20 Cso  3   3 Beta
2000.02.08  8855 +18 +13 240    0 Bxo  3   2 Beta
2000.02.08  8856 -14 -19 208  110 Eso 13   6 Beta
2000.02.08  8857 -18 +48 275   40 Dro  7  10 Beta
2000.02.08  8858 +27 -27 200  110 Dso 10  19 Beta
2000.02.08  8861 +08 +40 267  220 Dao  7  15 Beta
2000.02.08  8862 -05 -61 166  110 Hax  2   1 Alpha
2000.02.09  8851 +20 +74 288   20 Bxo  6   5 Beta
2000.02.09  8853 -13 +27 241   10 Axx  1   2 Alpha
2000.02.09  8854 -33 +03 217   10 Cso  3   4 Beta
2000.02.09  8855 +17 +26 240   10 Bxo  4   3 Beta
2000.02.09  8856 -14 -07 207  110 Eao 11   8 Beta
2000.02.09  8857 -18 +59 273   30 Dro  3   9 Beta
2000.02.09  8858 +28 -14 200  100 Cao 10  17 Beta
2000.02.09  8861 +07 +53 267  290 Dao  8  13 Beta
2000.02.09  8862 -05 -48 166  150 Hax  2   1 Alpha
2000.02.09  8863 -14 -70 144   40 Cso  6   3 Beta
2000.02.09  8864 +44 +16 230    0 Axx  0   1 Alpha
2000.02.09  8865 -12 -22 192    0 Axx  0   1 Alpha
2000.02.09  8866 +18 -64 150    0 Axx  0   1 Alpha
2000.02.10  8851 +24 +85 286   10 Bxo  6   2 Beta
2000.02.10  8854 -34 +15 216   10 Bxo  3   4 Beta
2000.02.10  8855 +18 +39 240   10 Bxo  4   4 Beta
2000.02.10  8856 -14 +07 208   70 Dso 10   8 Beta
2000.02.10  8857 -17 +71 272   10 Bxo  4   3 Beta
2000.02.10  8858 +27 -01 200   70 Cao 10  16 Beta
2000.02.10  8861 +07 +68 269  350 Dao 10  16 Beta
2000.02.10  8862 -06 -35 166  140 Hsx  2   2 Alpha
2000.02.10  8863 -14 -57 144   40 Hsx  2   2 Alpha
2000.02.10  8866 +15 -51 150    0 Axx  0   1 Alpha
2000.02.10  8867 -14 -32 169   10 Bxo  4   4 Beta
2000.02.10  8868 -24 -33 168   20 Cro  5   7 Beta
2000.02.11  8854 -34 +31 219   20 Cro  4   4 Beta
2000.02.11  8855 +17 +55 243    0 Axx  0   1 Alpha
2000.02.11  8856 -13 +19 207   60 Dso 10   7 Beta
2000.02.11  8858 +27 +10 198   50 Dso 10  12 Beta
2000.02.11  8861 +08 +78 266  320 Dao  7   7 Beta
2000.02.11  8862 -06 -21 167  140 Hsx  2   1 Alpha
2000.02.11  8863 -15 -44 144    0 Axx  1   1 Alpha
2000.02.11  8864 +44 +38 226   20 Bxo  5   3 Beta
2000.02.11  8867 -15 -19 169    0 Bxo  4   3 Beta
2000.02.11  8868 -23 -21 167   40 Cso  8  11 Beta
2000.02.11  8869 -25 -70 118   20 Hax  2   1 Alpha
2000.02.11  8870 +20 -77 111   60 Hsx  2   1 Alpha
2000.02.12  8855 +18 +74 248   10 Axx  0   2 Alpha
2000.02.12  8856 -14 +34 208   60 Eao 11   4 Beta
2000.02.12  8858 +24 +25 199   40 Cao 11  10 Beta
2000.02.12  8861 +08 +95 269  240 Eao 12   2 Beta
2000.02.12  8862 -06 -08 166  150 Hsx  3   2 Alpha
2000.02.12  8863 -16 -30 144    0 Axx  0   2 Alpha
2000.02.12  8864 +43 +54 228    0 Axx  0   1 Alpha
2000.02.12  8867 -16 -08 166   20 Bxo  4   7 Beta
2000.02.12  8868 -24 -07 167   60 Dso  8  13 Beta
2000.02.12  8869 -26 -61 113   70 Cao  9   5 Beta
2000.02.12  8870 +18 -64 110   60 Hax  2   1 Alpha
2000.02.12  8871 -14 +09 183   10 Axx  1   3 Alpha
2000.02.12  8872 -28 -79  95   70 Hsx  4   2 Alpha
2000.02.13  8855 +18 +87 248    0 Axx  0   1 Alpha
2000.02.13  8856 -14 +48 209   40 Dso 10   4 Beta
2000.02.13  8858 +25 +38 199   40 Dso 10   7 Beta
2000.02.13  8862 -06 +06 167  140 Hsx  2   1 Alpha
2000.02.13  8864 +44 +67 228    0 Axx  0   1 Alpha
2000.02.13  8867 -16 +07 168   20 Bxo  4   9 Beta
2000.02.13  8868 -24 +07 168   70 Dso  9   9 Beta
2000.02.13  8869 -24 -48 113   50 Cso 11   5 Beta
2000.02.13  8870 +20 -51 110   60 Hsx  2   1 Alpha
2000.02.13  8871 -14 +24 185   30 Cso  4   5 Beta
2000.02.13  8872 -27 -65  96   90 Dao  4   4 Beta
2000.02.14  8856 -16 +61 209   40 Cso  9   2 Beta
2000.02.14  8858 +24 +50 198   20 Cso  6   4 Beta
2000.02.14  8862 -06 +19 167  150 Hsx  2   1 Alpha
2000.02.14  8867 -16 +19 167   30 Cro  8  12 Beta
2000.02.14  8868 -24 +21 169   50 Cso  5   6 Beta
2000.02.14  8869 -24 -36 112   40 Eso 11   5 Beta
2000.02.14  8870 +20 -38 110   80 Hsx  2   1 Alpha
2000.02.14  8871 -15 +35 183   30 Cso  5   8 Beta
2000.02.14  8872 -26 -53  95   70 Dao  4   5 Beta
2000.02.14  8873 -18 -66  82   10 Bxo  4   3 Beta
2000.02.15  8856 -16 +75 210   30 Cso  9   3 Beta
2000.02.15  8858 +25 +61 196   20 Hrx  2   2 Alpha
2000.02.15  8862 -06 +33 168  140 Hsx  2   1 Alpha
2000.02.15  8867 -16 +33 168   40 Cao  7  10 Beta
2000.02.15  8868 -24 +35 170   20 Cso  3   4 Beta
2000.02.15  8869 -24 -22 113   30 Cso 11   5 Beta
2000.02.15  8870 +19 -25 110   60 Hsx  2   1 Alpha
2000.02.15  8871 -15 +48 183   60 Dao  6  11 Beta
